Timestamp,First and Last Name,How are you doing today?,Why are you feeling that way?
5/9/2019 14:07,43,Good,Today I feel good because I just do.
5/9/2019 14:18,75,Excellent,I AM FEELING THIS WAY BECAUSE TODAY HAS BEEN AMAZING OUT OF THE WHOLE WEEK .
5/9/2019 14:19,4,Fair,I mean today was good until I got to Mr. Lovett 6th period. The thing is I don't really like Abby and the fact that she is sitting next to EJ kind of bothers me. Even though he says that he doesn't talk to her I still don't like it because just like the protective girlfriend I am. I don't like the fact that she sits next to him.
5/9/2019 14:53,12,Excellent,Today is thursday.
5/9/2019 14:53,13,Option 306,I FEEL THIS WAY BECAUSE I AM UNABLE TO OBTAIN A QUOTE FROM MISS GONZALEZ
5/9/2019 14:53,20,Good,i feel this way because i'm tired.
5/9/2019 14:53,54,Excellent,"Today, I am feeling excellent because nothing out of the ordinary has happened yet."
5/9/2019 14:53,108,Good,I am really sore.
5/9/2019 14:53,122,Good,I'm feeling good today because today was fun.
5/9/2019 14:54,23,Good,I had a fun day but have a long bus ride that I am not looking forward to.
5/9/2019 14:54,105,Fair,"We were playing GaGa ball in PE, but the 6th graders pretty much didn't know how to play."
5/9/2019 14:55,87,Good,Am I not allowed to feel ok? Is that a problem? Potato?
5/9/2019 14:56,21,Option 306,I'm really tired and don't want to be at school.
5/9/2019 14:56,46,Fair,"It's been an ok day. Nothing too exciting, D&D wasn't chaos for once. "
5/9/2019 14:56,68,Excellent,I have a soccer game today.
5/9/2019 14:56,117,Option 306,"I'm feeling this way because I have to do this one thing, called a check in."
5/9/2019 14:56,119,Fair,It's hot in here and I spent most of gym running.
5/9/2019 14:59,18,Excellent,#NAME?
5/9/2019 14:59,102,Excellent,I am alive.
5/9/2019 15:00,22,Fair,I am feeling that way because I think that I have homework.
5/9/2019 15:09,48,Option 306,I am feeling that way because I have a soccer game today that I can't wait for.
5/9/2019 15:30,104,Fair,Because i am tired.
5/10/2019 8:18,5,Fair,Im hungry
5/10/2019 8:18,42,Excellent!,It's Friday.
5/10/2019 8:20,59,Option 306,I want to go home.
5/10/2019 8:21,29,Option 306,It's complicated.
5/10/2019 8:22,58,Good,We lost our soccer game but everything is ok.
5/10/2019 8:22,102,Excellent!,I am alive.
5/10/2019 8:23,88,Excellent!,I am not a sore loser.
5/10/2019 8:23,90,Option 306,I feel this way because today is friday.
5/10/2019 8:23,106,Option 4,It is too early.
5/10/2019 8:23,108,Good,I am really ready for the weekend.
5/10/2019 8:24,94,Option 4,It feels much better outside.
5/10/2019 8:24,116,Fair,I feel this way because today is Friday.
5/10/2019 8:24,118,Fair,I dont know why i feel like that.
5/10/2019 8:25,119,Fair,I'm tired.
5/10/2019 8:27,10,Fair,I'm in a lot of physical pain.
5/10/2019 8:28,21,Option 306,I don't want to be at school.
5/10/2019 8:28,73,Fair,I feel this way because I am tired.
5/10/2019 8:36,26,Option 306,I do not want to be here.
5/10/2019 8:36,85,Excellent!,I am very tiered.
5/10/2019 9:13,42,Excellent,It's Friday and I get to spend 2nd period with an epic gamer. 
5/10/2019 9:13,95,Good,It's Friday and I get to sleep in.
5/10/2019 9:13,114,Option 4,I want to go to sleep.
5/10/2019 9:14,93,Excellent,I'm ready to start the day.
5/10/2019 9:14,115,Excellent,I feel that way because Im happy for once.
5/10/2019 9:15,45,Excellent,When I get home I get a DR.Pepper.
5/10/2019 9:16,27,Fair,It is the morning.
5/10/2019 9:16,40,Good,Todays been good.
5/10/2019 9:16,49,Option 4,I feel this way because I am tired.
5/10/2019 9:17,30,Option 306,UGHHH MY FINGER HURTSSSSSSS..
5/10/2019 9:19,69,Option 306,My mom is mad at me.
5/10/2019 9:20,86,Excellent,I'm feeling excellent because today is a new day giving me new opportunities.
5/10/2019 9:23,67,Option 306,I am tied and sad.
5/10/2019 9:28,111,Option 306,I am tired.
5/10/2019 9:36,63,Fair,I feel this way because I beat luis 2 times in 8 ball.
5/10/2019 10:09,82,Option 306,I feel this way because I'm tired.
5/10/2019 10:09,112,Good,Today is Friday.
5/10/2019 10:10,123,Fair,I am wanting to go home.
5/10/2019 10:11,39,Excellent,I made cookies yesterday and today is Friday.
5/10/2019 10:11,59,Option 306,I feel this way because I want to go home.
5/10/2019 10:12,113,Good,"Because today is Friday, and my teeth are feeling better."
5/10/2019 10:13,26,Option 4,I am tired.
5/10/2019 10:13,62,Option 4,I wanna go home.
5/10/2019 10:14,17,Excellent,"Tomorrow, I am seeing the Pokemon movie."
5/10/2019 10:17,124,Excellent,Landon began to sing along to the following song. https://www.youtube.com/watch?v=qV4Q-RSQCq0
5/10/2019 10:22,100,Option 306,I feel that way because it's Friday
5/10/2019 10:58,6,Excellent,I feel this way because it is Friday. 
5/10/2019 10:59,2,Excellent,Today is Friday.
5/10/2019 10:59,89,Option 306,Today sucks. 
5/10/2019 10:59,98,Excellent,It is friday.
5/10/2019 10:59,110,Option 306,I'm super stressed out and I feel horrible. I've been shaking and everything seems so extreme. 
5/10/2019 11:00,1,Option 306,I'm tired.
5/10/2019 11:00,55,Fair,Today is normal.
5/10/2019 11:01,60,Excellent,I am feeling this way because today has been pretty good so far.
5/10/2019 11:01,74,Good,Im feeling good because the day is good so far.
5/10/2019 11:03,44,Excellent,I feel this way because it is friday.
5/10/2019 11:06,78,Excellent,I don't know.
5/10/2019 11:09,97,Option 306,Today has not been the greatest.
5/10/2019 11:21,24,Option 306,I'm tired and hungry.
5/10/2019 11:34,33,Excellent,Today is Friday.
5/10/2019 12:38,20,Excellent!,I feel this way because i'm epic.
5/10/2019 12:38,114,Option 4,I want food.
5/10/2019 12:39,41,Option 306,I feel like this because I want to. 
5/10/2019 12:39,82,Option 306,I feel this way because I'm hungry.
5/10/2019 12:39,109,Option 306,I feel this way because asldfn alsv´.
5/10/2019 12:40,93,Option 4,I really want to go home and relax.
5/10/2019 12:40,123,Fair,I am ready to go home.
5/10/2019 12:41,15,Option 306,"I have to be the master of ceremonies for one of my best friends Brandon Yakey and I was pumped for it. I saved up money for a Stetson, and boo polish. Then my little brother came and slept in my room in the middle of last night which means he slept on me. This would have been fine because he does it all the time, but he was sick and now I am as well."
5/10/2019 12:42,31,Fair,I don't know.
5/10/2019 12:42,43,Good,Today I feel good because my sister is coming.
5/10/2019 12:42,62,Fair,I am ready for the weekend so I do not have to sit here!
5/10/2019 12:43,38,Good,I'm hungry.
5/10/2019 12:45,52,Excellent!,I feel this way because i did really good on my test in mrs burciagas
5/10/2019 12:47,1,Fair,I had a really good talk with one of my teachers and it made my day a lot better.
5/10/2019 12:49,79,Good,I feel happy because it is Friday.
5/10/2019 12:52,44,Excellent!,I feel this way because it is friday.
5/10/2019 14:01,8,Excellent,It's finally Friday.
5/10/2019 14:01,51,Option 306,yo soy manzana
5/10/2019 14:03,11,Excellent,It's finally Friday!
5/10/2019 14:03,37,Fair,My day wasn't great but it wasn't bad.
5/10/2019 14:05,4,Good,Cuz it's Friday and tomorrow I might be able to see my boyfriend.
5/10/2019 14:05,35,Good,Good.
5/10/2019 14:05,85,Excellent,I hate the current project.
5/10/2019 14:06,31,Option 4,I don't know.
5/10/2019 14:06,43,Good,Today I feel good because my sister is coming today.
5/10/2019 14:08,121,Good,I'm doing good because it's FRIDAY!
5/10/2019 14:14,75,Good,I am feeling this way because today has been a regular good day :)))
5/10/2019 14:52,20,Excellent,I feel this way because i'm epic.
5/10/2019 14:53,105,Good,I feel good today because it's a Friday.
5/10/2019 14:53,108,Good,I am really ready for the weekend.
5/10/2019 14:54,12,Excellent,Today is the last day of the week.
5/10/2019 14:54,122,Good,I'm feeling good today because today is Friday.
5/10/2019 14:55,13,Excellent,I am feeling this way because of my recent discovery in photoshop.
5/10/2019 14:55,18,Option 4,Karl Malone
5/10/2019 14:55,23,Option 306,This guy choked me the other day and then slapped me today and I turned in a report for him but I am still kind of shaken up.
5/10/2019 14:55,46,Fair,"It's been a floaty kind of day, kinda like a dream. Probably because I went to bed way later than I should have. "
5/10/2019 14:56,9,Fair,I got a buckle fracture.
5/10/2019 14:56,54,Excellent,"Today, I am feeling excellent because I almost got a perfect game in a Quizziz today."
5/10/2019 14:57,21,Option 306,I'm really mad but I almost fell like ten mins ago so I'm not that mad anymore.
5/10/2019 14:57,48,Option 306,I am feeling that way because I have a soccer game tomorrow.
5/10/2019 14:57,119,Fair,I want to lay down.
5/10/2019 15:00,22,Good,I am feeling that way because it is Friday today.
5/10/2019 15:00,102,Excellent,I am alive.
5/10/2019 15:00,117,Option 306,I'm feeling this way because my face is being currently photoshpped onto billy eyelash.
5/10/2019 15:02,68,Option 306,My phone shattered.
5/12/2019 19:47,77,Option 306,I feel like this because this is missing/late.
5/12/2019 19:48,77,Option 306,I feel like this because this assignment is late.
5/12/2019 19:51,77,Option 306,I feel like this because this assignment is late.
5/12/2019 19:54,77,Option 306,I feel like this because this assignment is late.
5/12/2019 20:16,77,Option 306,I feel like this because this assignment is late as heckers.
5/13/2019 17:07,52,Excellent!,I feel this way because i am tired.
5/14/2019 10:40,1,Good,"Today is going by fast, and I’m happy about that. "
5/14/2019 10:43,1,Good,Today is going by fast. 
5/14/2019 10:46,1,Good,Today is going by quickly. 
5/14/2019 10:48,1,Good,Today is going by fast. 
5/14/2019 10:50,1,Good,I’m in a good mood today. 
5/14/2019 10:54,1,Good,I’m in a good mood today. 
5/17/2019 8:18,42,Good,It's friday but uhh something. 
5/17/2019 8:19,120,Good,No particular reason
5/17/2019 8:20,90,Option 306,I feel this way because we were basically in testing mode for 4 days.
5/17/2019 8:21,58,Excellent!,I had good traps in my soccer game.
5/17/2019 8:21,85,Excellent!,I had a good night sleep.
5/17/2019 8:22,21,Option 306,I really don’t want to be at school.
5/17/2019 8:22,108,Good,I am really tired.
5/17/2019 8:24,119,Fair,I'm tired of all the STAAR testing.
5/17/2019 8:26,29,Option 306,It's complicated.
5/17/2019 8:26,88,Excellent!,STAAR testing is over and we won yesterday.
5/17/2019 8:26,94,Excellent!,Im really glad to be done with staar.
5/17/2019 8:26,99,Excellent!,I feel this way because testing is over and it is Friday!
5/17/2019 8:26,102,Excellent!,I am alive.
5/17/2019 8:26,116,Good,I feel this way because it is Friday.
5/17/2019 8:27,103,Good,Im dying of death.
5/17/2019 8:27,106,Option 4,It is too early.
5/17/2019 8:29,118,Good,Tomorrow is our Houston trip for orchestra and its gonna be fun.
5/17/2019 8:30,26,Option 306,My back hurts.
5/17/2019 8:31,59,Option 306,I feel that way because I'm happy class is back.
5/17/2019 8:34,52,Excellent!,I feel this way because i Joined swim.
5/17/2019 8:35,25,Excellent!,I am feeling this way because I had a fun night last night and I am going to tonight!!!
5/17/2019 8:36,32,Option 306,I want to
5/17/2019 8:37,99,Excellent!,I feel this way because testing is over and it is Friday!
5/17/2019 8:39,5,Good,STAAR tests are done oh yea.
5/17/2019 9:12,42,Excellent,Best period of the day. 
5/17/2019 9:14,115,Excellent,I feel that way because there is no more testing
5/17/2019 9:16,45,Good,I have a head ache.
5/17/2019 9:17,30,Excellent,WOOOOOOOOOO!!!!!!!
5/17/2019 9:17,93,Excellent,I'm feeling good and I'm ready to see what we are going to do.
5/17/2019 9:17,95,Good,I have a competition in orchestra tomorrow but I have to wake up really early.
5/17/2019 9:17,114,Option 4,I am really tired.
5/17/2019 9:19,27,Fair,It is the morning.
5/17/2019 9:19,40,Good,pp
5/17/2019 9:19,67,Option 306,I am tired and sad.
5/17/2019 9:19,69,Good,Testing is over.
5/17/2019 9:19,70,Option 306,its a lifestyle
5/17/2019 9:19,86,Excellent,I'm feeling excellent because 1st period was very fun.
5/17/2019 9:21,84,Good,Cool boi time
5/17/2019 9:23,49,Option 4,I feel this way because it is Friday yeehaw.
5/17/2019 9:24,34,Fair,I just don't want to be here.
5/17/2019 9:24,63,Option 306,I feel this way because my stomach hurts.
5/17/2019 9:24,111,Option 306,We are almost freshman.
5/17/2019 9:37,7,Excellent!,Today is excellent.
5/17/2019 9:42,7,Excellent!,Today is excellent.
5/17/2019 9:46,18,Option 306,Because epic games
5/17/2019 9:56,30,Option 306,Because Mr. Lovett is making me redo assignments.
5/17/2019 10:04,28,Good,I feel good because I had really good tacos.
5/17/2019 10:11,82,Option 306,I feel this way because I'm sick.
5/17/2019 10:12,112,Fair,I am tired.
5/17/2019 10:13,10,Good,I'm nervous for tomorrow at @2.00am to leave for Houston.
5/17/2019 10:13,100,Option 306,I feel that way because it's Friday
5/17/2019 10:13,123,Fair,I want to go home.
5/17/2019 10:14,39,Excellent,It's Friday and I made cookies yesterday.
5/17/2019 10:14,59,Option 306,I feel this way because I want to go home.
5/17/2019 10:14,113,Good,"Because it is Friday, finally."
5/17/2019 10:15,32,Option 306,I want to
5/17/2019 10:15,62,Option 306,I wanna go back to bed.
5/17/2019 10:16,124,Excellent,I am excited about doing nothing all weekend.
5/17/2019 10:17,3,Good,I am feeling this way because testing is over.
5/17/2019 10:18,26,Option 306,My hip hurts. I am slowly disintegrating in front of everyones eyes.
5/17/2019 10:59,98,Excellent,It is friday.
5/17/2019 11:00,6,Good,I feel this way because it is Friday. 
5/17/2019 11:00,55,Fair,Today is normal.
5/17/2019 11:01,2,Excellent,I am going out of town tomorrow.
5/17/2019 11:01,110,Excellent,It's Friday! One week closer to summer break!
5/17/2019 11:01,120,Good,No particular reason
5/17/2019 11:02,60,Good,I am feeling this way because today has been good so far.
5/17/2019 11:04,97,Good,Today is Friday and we're done with testing finally.
5/17/2019 11:05,78,Excellent,I don't know.
5/17/2019 11:06,1,Fair,I didn't sleep last night so I'm really tired today.
5/17/2019 11:07,44,Excellent,I feel this way because we are iver testing.
5/17/2019 11:08,89,Option 306,I don't know this week has been actually terrible but we still here boys. 
5/17/2019 11:10,74,Good,Im feeling good because its my birthday.
5/17/2019 11:13,24,Good,Today has been pretty decent.
5/17/2019 11:15,33,Excellent,We are done with testing
5/17/2019 12:32,17,Excellent,"I feel this way, because it is Friday, and there is no school tomorrow."
5/17/2019 12:40,82,Option 306,I feel this way because I'm sick.
5/17/2019 12:42,15,Excellent!,I got into three OA ceremonies.
5/17/2019 12:42,109,Option 306,I feel this way because I can.
5/17/2019 12:42,114,Option 4,I want to go home.
5/17/2019 12:42,123,Fair,I don't know why I feel that way.
5/17/2019 12:43,62,Option 306,I wanna go home.
5/17/2019 12:43,93,Option 4,I'm tired and I want it to be the last week of school.
5/17/2019 12:45,20,Good,I feel this way because i'm really tired.
5/17/2019 12:46,38,Good,I'm hungry.
5/17/2019 12:46,44,Excellent!,its friday
5/17/2019 12:46,50,Option 306,Bad
5/17/2019 12:46,83,Good,Its Friday and my friend made my day a whole lot better. 
5/17/2019 12:46,87,Good,"It is a Friday, and I'm very happy."
5/17/2019 12:47,3,Good,I feel this way because testing is over.
5/17/2019 12:47,31,Good,I'm doing good because it's friday.
5/17/2019 12:47,43,Good,Today I feel good because it is Friday.
5/17/2019 12:47,79,Good,I feel like a frog today.
5/17/2019 12:48,41,Option 306,I feel like this because mr.Lovett is being mean to me. 
5/17/2019 12:50,77,Option 306,I feel like this because I want to.
5/17/2019 12:51,44,Excellent!,I feel this way because we are dine with testing.
5/17/2019 12:51,50,Excellent!,I feel this way because I am done with staar tests.
5/17/2019 12:52,41,Option 306,I feel like this because Mr.Lovett is making me redo this. 
5/17/2019 12:53,50,Excellent!,I feel this way because I am done with STAAR tests.
5/17/2019 12:53,77,Option 306,"I feel like this because, I want to."
5/17/2019 12:53,87,Good,"Today is a Friday, and Friday's are awesome."
5/17/2019 12:54,31,Option 4,I'm doing awful I have to do this check in again.
5/17/2019 12:54,44,Excellent!,I feel this way because it is friday.
5/17/2019 12:57,83,Good,"I feel this way because its friday, and my friend made it better. "
5/17/2019 12:58,7,Excellent!,Today is excellent.
5/17/2019 12:58,20,Good,I feel this way because i'm really tired of these tests.
5/17/2019 14:22,85,Excellent,Im winning.
5/17/2019 14:23,11,Excellent,It's finally Friday. 
5/17/2019 14:23,107,Good,I'm feeling this way because nothing happened.
5/17/2019 14:24,8,Good,It's finally Friday and I got the student of the month certificate.
5/17/2019 14:24,37,Good,I am feeling this way because I have done nothing all day.
5/17/2019 14:25,4,Fair,My stomach kind of hurts and that's just about it. Also the past 4 days have been weird and yesterday kind of sucked and so did Monday.
5/17/2019 14:25,31,Fair,I don't know.
5/17/2019 14:27,75,Good,I am feeling this way because today has been a good day
5/17/2019 14:28,35,Excellent,It's friday.
5/17/2019 14:31,43,Good,Today I feel good because I am me.
5/17/2019 14:32,51,Option 306,Area 24
5/17/2019 14:34,81,Option 306,I am SAd.
5/17/2019 14:34,85,Excellent,I was winning but now you are a mean person so Im not winning.
5/17/2019 14:35,77,Option 306,I feel like this because I hate school.
5/17/2019 14:37,75,Good,I am feeling this way because today has been chilled back after the STAAR so I feel relaxed.
5/17/2019 14:44,77,Option 306,I FEEL LIKE TIS CUZ I WANT TO .
5/17/2019 14:45,51,Option 306,Feel way way way way feel me
5/17/2019 14:53,12,Excellent,Today is friday.
5/17/2019 14:53,48,Option 306,I am feeling that way because it is Friday.
5/17/2019 14:53,105,Good,I feel good today because it's Friday.
5/17/2019 14:54,54,Excellent,"Today, I am feeling excellent because we are finally done with STAAR."
5/17/2019 14:54,122,Good,I'm feeling good today because today is Friday.
5/17/2019 14:55,22,Good,I am feeling that way because we have a Minecraft project and it is Friday.
5/17/2019 14:55,23,Excellent,It's Friday and I almost get to go home.
5/17/2019 14:55,108,Good,I am really tired.
5/17/2019 14:56,13,Excellent,I got nominated for Lovett Jesus!
5/17/2019 14:56,46,Option 4,I was outside last period and it's too fricking hot. 
5/17/2019 14:56,68,Excellent,I am excited for tomorrow because of below.
5/17/2019 14:56,87,Good,"Because it is a Friday, and Friday's make me happy."
5/17/2019 14:56,119,Fair,"It's super hot, and we went outside for gym."
5/17/2019 14:57,9,Good,I have a cast...
5/17/2019 14:57,94,Fair,Its pretty hot inside this class.
5/17/2019 14:58,12,Excellent,"Today is friday and there is a club that i like to go to that is on friday, and I am the president of that club."
5/17/2019 14:58,22,Good,Because we have a Minecraft project today and it is a Friday.
5/17/2019 14:58,92,Option 4,I want to sleep.
5/17/2019 14:58,117,Option 4,I'm feeling this way because my ankle hurts.
5/17/2019 14:59,108,Good,I am a bit tired.
5/17/2019 15:00,102,Excellent,I am alive.
5/17/2019 15:01,20,Good,I feel this way because i'm really tired of the tests this week.
5/17/2019 15:03,92,Fair,It's Friday.
5/17/2019 15:06,9,Good,I have a cast and its kind of irritating. 
5/17/2019 15:06,18,Option 306,Brandon Bullies me.
5/17/2019 15:06,99,Good,I feel this way because I am doing this on a Friday and Friday means the weekend starts.
5/17/2019 15:35,104,Fair,My community service hours are low.
5/19/2019 20:13,77,Option 306,I feel this way because I am turning in this assignment late.
5/20/2019 8:18,99,Good,I feel this way because it is a fresh start of a new week.
5/20/2019 8:19,42,Good,HRgngnnngggghh
5/20/2019 8:20,58,Excellent!,My weekend went well.
5/20/2019 8:21,85,Excellent!,I slept well.
5/20/2019 8:21,90,Option 306,I feel this way because we are still learning stuff in this class.
5/20/2019 8:21,108,Good,I am really tired.
5/20/2019 8:23,29,Option 306,It's complicated.
5/20/2019 8:23,59,Option 306,I feel that way because I didn't sleep.
5/20/2019 8:24,88,Option 306,I hate coding.
5/20/2019 8:24,103,Good,Uhhhh I'm big tired.
5/20/2019 8:25,5,Fair,I'm really tired
5/20/2019 8:25,21,Option 306,I really don't want to be at school today.
5/20/2019 8:25,102,Excellent!,I am alive.
5/20/2019 8:26,94,Fair,Its a bit warm in hear and i wish it was colder.
5/20/2019 8:26,119,Fair,I'm still tired from Saturday.
5/20/2019 8:26,120,Good,No particular reason
5/20/2019 8:27,52,Excellent!,I feel this way because I have swim practice tomorrow.
5/20/2019 8:27,106,Option 4,It is too early.
5/20/2019 8:27,118,Option 306,I feel that way because im at school.
5/20/2019 8:28,10,Good,"I'm pumped for this week, for all the fun and school's almost over."
5/20/2019 8:28,32,Option 306,I want to.
5/20/2019 8:28,116,Excellent!,Because I feel good.
5/20/2019 8:30,73,Good,I feel this way because I am excited for the week.
5/20/2019 8:33,26,Option 306,I am tired.
5/20/2019 8:35,25,Excellent!,I am feeling this way because I am having a nice chill day and everything that I want to do next weekend is working out perfectly.
5/20/2019 8:58,30,Fair,BRUHHHH I DON'T FEEL GOOD.
5/20/2019 9:10,42,Excellent,Best period of the day. 
5/20/2019 9:12,115,Excellent,I feel that way because I solved number 1 after many tries.
5/20/2019 9:13,93,Excellent,I'm ready for today to start.
5/20/2019 9:15,45,Good,My head hurts.
5/20/2019 9:15,95,Fair,It's Monday and I'm tired.
5/20/2019 9:16,27,Fair,It is the morning.
5/20/2019 9:18,114,Option 4,I am really tired.
5/20/2019 9:19,67,Excellent,Today is going to be great because today I will make it a great day.
5/20/2019 9:19,86,Excellent,I'm feeling excellent because today started the chance of new opportunities. 
5/20/2019 9:19,111,Option 306,I am doing not good.
5/20/2019 9:21,67,Option 306,I am very tired today. I could not sleep last night and now I am very tired.
5/20/2019 9:22,63,Option 306,I feel this way because people are messed up................
5/20/2019 9:23,40,Good,Idk
5/20/2019 9:26,34,Good,Because I have new opportunities for many things.
5/20/2019 9:28,49,Fair,I feel this way because I had a good weekend and today is going good.
5/20/2019 9:35,28,Good,I feel good because school is almost over.
5/20/2019 9:36,69,Option 306,celeste is here.
5/20/2019 10:09,59,Option 306,I feel this way because I want to go home.
5/20/2019 10:09,123,Fair,I don't exactly want to know why you want to know if I know.
5/20/2019 10:10,82,Option 306,I feel this way because I'm sick.
5/20/2019 10:10,112,Fair,I am sick and I don't feel good.
5/20/2019 10:11,39,Fair,My feet hurt because I went to Sea World yesterday.
5/20/2019 10:11,100,Option 306,I feel that way because it's Monday
5/20/2019 10:11,124,Excellent,The anti-Lunie war council is rallying its forces. Just because you are immortal doesn't mean you are invincible.
5/20/2019 10:12,3,Good,I am a little tired.
5/20/2019 10:12,17,Excellent,I went to the Pokemon movie yesterday.
5/20/2019 10:17,62,Option 4,I do not know how I am feeling today for very particular reasons. 
5/20/2019 10:22,26,Option 306,I'm tired.
5/20/2019 10:58,6,Good,I feel this way because I get to see my mom tonight. 
5/20/2019 10:58,55,Fair,Today is normal.
5/20/2019 10:59,110,Excellent,Today has just been a pretty good day so far.
5/20/2019 11:00,2,Good,There is 13 days of school left.
5/20/2019 11:01,1,Option 4,I'm really tired today.
5/20/2019 11:01,97,Good,I've laughed so many times today I've started crying.
5/20/2019 11:02,78,Excellent,I go home today.
5/20/2019 11:02,98,Option 306,It is Monday.
5/20/2019 11:04,24,Fair,I'm tired and I don't know why we still have to do work.
5/20/2019 11:04,92,Option 4,tired
5/20/2019 11:05,101,Option 306,I feel like an option 306 because I can and I have the right to feel this way.
5/20/2019 11:08,120,Good,No particular reason
5/20/2019 11:09,74,Good,Im feeling good because im wearing crocs.
5/20/2019 11:11,89,Option 306,Today sucks. I am not ok. 
5/20/2019 11:14,89,Option 306,Today is boring. 
5/20/2019 11:15,60,Good,Today has been pretty good so far but still kinda boring.
5/20/2019 11:18,89,Option 306,Today is slow and muggy.
5/20/2019 11:43,33,Option 306,I have a mild headache.
5/20/2019 12:31,109,Option 306,I feel this way because I'm tired.
5/20/2019 12:38,82,Option 306,I feel this way because I'm hungry and sick.
5/20/2019 12:38,114,Option 306,I want food.
5/20/2019 12:39,15,Fair,I'm tired but things are okay.
5/20/2019 12:39,93,Option 4,I don't want to learn Dreamweaver.
5/20/2019 12:39,123,Fair,I don't know why.
5/20/2019 12:40,62,Good,I would like to go home soon.
5/20/2019 12:41,38,Good,I'm hungry.
5/20/2019 12:41,83,Fair,Im super tired today. 
5/20/2019 12:41,87,Option 306,I feel this way because it is a Monday and my leg hurts.
5/20/2019 12:42,1,Option 4,I'm really tired today.
5/20/2019 12:42,41,Option 306,I feel like this because I am hungry. 
5/20/2019 12:44,20,Excellent!,I feel this way because i'm just having a good day.
5/20/2019 12:45,77,Excellent!,Lulu finally said hi to me.
5/20/2019 12:45,79,Good,I feel like this because i have no watermelons.
5/20/2019 12:49,31,Fair,I don't know.
5/20/2019 13:23,44,Option 306,I feel this way because it is monday
5/20/2019 13:24,87,Good,I feel this way because it is a nice day.
5/20/2019 14:00,65,Good,I am having a good day so far
5/20/2019 14:03,8,Good,I feel good just cause I feel that way.
5/20/2019 14:03,51,Option 306,OOMMmm Im running on 2 hours of sleep.
5/20/2019 14:03,85,Excellent,I am sad.
5/20/2019 14:04,37,Fair,I don't want to do the assignment sir.
5/20/2019 14:04,121,Option 4,My stomach hurts. 
5/20/2019 14:05,4,Fair,This weekend kind of sucked but it was okay sometimes other then me crying most of the time. Plus I guess the most of this day was been okay for but my lips hurt and I have to play at the Tobin tomorrow and I don't know how I'm going to do this.
5/20/2019 14:05,35,Good,Why not.
5/20/2019 14:05,107,Good,I'm feeling this way because nothing happened.
5/20/2019 14:08,11,Excellent,I've got no idea. 
5/20/2019 14:10,31,Fair, I don't know.
5/20/2019 14:17,64,Option 306,I feel this way because I can.
5/20/2019 14:18,25,Excellent,I am feeling this way because I had a nice lunch!!!!
5/20/2019 14:18,64,Option 306,I feel this way because I can.
5/20/2019 14:19,31,Fair,I don't know.
5/20/2019 14:19,64,Option 306,I feel this way because I can.
5/20/2019 14:21,64,Option 306,I feel this way because I can.
5/20/2019 14:22,64,Option 306,I feel this way because I can.
5/20/2019 14:25,64,Option 306,I feel this way because I can.
5/20/2019 14:28,75,Good,Ia m feeling this way because today has been pretty good so far!!
5/20/2019 14:48,85,Excellent,Well to be honest I totally forgot.
5/20/2019 14:54,22,Fair,I am feeling that way because it is Monday.
5/20/2019 14:55,12,Excellent,Today is Monday and I ma very happy.
5/20/2019 14:55,105,Good,I feel good today because I'm reading this epic book (it's also called EPIC) and it's really good.
5/20/2019 14:56,21,Option 306,I really don't want to be at school today.
5/20/2019 14:56,23,Good,This day has gone by fast and I am ready to go home.
5/20/2019 14:56,119,Fair,My eyes hurt.
5/20/2019 14:56,122,Good,I'm feeling good today because today was fun.
5/20/2019 14:57,13,Excellent,I got myself a new drawing tablet.
5/20/2019 14:57,54,Excellent,"Today, I am feeling excellent because Mr. Lovett's class was on fire."
5/20/2019 14:57,68,Fair,I was bored all day.
5/20/2019 14:57,102,Excellent,I am alive.
5/20/2019 14:58,20,Excellent,I feel this way because i'm epic.
5/20/2019 14:58,48,Option 306,I am felling that way because I have soccer today.
5/20/2019 14:58,117,Excellent,I'm feeling this way because I've been chewing the same piece of gum for 8 periods.
5/20/2019 14:59,18,Good,Hog Rider
5/20/2019 14:59,108,Good,I am really exhausted from this Monday.
5/20/2019 15:00,46,Option 4,"It's been a normal day, nothing too exciting."
5/20/2019 15:00,104,Fair,Because my hair was shaved off.
5/20/2019 15:01,87,Option 306,"My leg might be broken and it's a Monday, so yeah. "
5/20/2019 15:03,94,Option 4,Pretty nice in this room.
5/20/2019 21:18,77,Option 306,I feel like this because Caytlin was being mean in class.
5/21/2019 8:19,58,Good,I am tired and excited for the field trip tomorrow.
5/21/2019 8:19,106,Option 4,It is too early.
5/21/2019 8:20,90,Option 306,I feel this way because we have a field trip tomorrow.
5/21/2019 8:22,29,Option 306,It's complicated.
5/21/2019 8:22,42,Good,"Grandpa got out of the hospital after catching something bad, he seems to be doing pretty good. "
5/21/2019 8:22,88,Option 306,Because of things.
5/21/2019 8:22,99,Good,I feel good because it is raining outside and I like the rain.
5/21/2019 8:22,119,Fair,It's really hot and humid.
5/21/2019 8:24,59,Option 306,I just want to go home.
5/21/2019 8:24,108,Good,I am really excited for tomorrow.
5/21/2019 8:25,52,Excellent!,I feel the way because the field trip is tomorrow.
5/21/2019 8:26,118,Option 306,I really need to get it together.
5/21/2019 8:27,21,Option 306,I really don't want to be at school.
5/21/2019 8:28,25,Excellent!,I feel that way because I am having a good morning I got Ms.Malin's approval on my NJHS paper and I got to play iMessage games with Melon and we have a field trip tomorrow.
