Timestamp,Name,How are you doing today?,Why do you feel that way?
2/5/2020 13:09,130,Good,I am doing good because we leave early :)
2/7/2020 14:58,130,Good,I am doing good because it is the end of the day and I have basically nothing left to do.
2/11/2020 14:57,130,Good,I am doing good because there is no reason for me not to be good.
2/13/2020 14:57,130,Good,I am going good because tomorrow is a half day but I have track and my legs hurt.
2/14/2020 13:07,130,Good,I am doing good because I am hungry but it is the end of the day.
2/18/2020 14:55,130,Good,I am doing good because I have a track meet after this.
2/21/2020 14:56,130,Good,I am having a good day because it is friday and we are going into the weekend and I'm just excited to sleep in.
2/26/2020 14:56,130,Good,I am doing good because I found my sisters phone and my phone in 1 day.
2/28/2020 14:55,130,Good,I am doing good because I have zero missing assignments.
1/22/2020 14:57,130,Option 306,Option 306
2/5/2020 9:43,131,Excellent!,"I am excellent because somewhere in the world, someone is making dinosaur chicken nuggets."
10/21/2019 12:33,131,Good,I am good today because I know the Konami Code better than Stephen does (I've never messed it up because I'm pro-gamer).
11/12/2019 10:09,131,Fair,I am fair because it did not snow today.
11/12/2019 12:33,131,Fair,I am fair today because it didn't snow and tis freezing hot outside.
11/1/2019 11:34,131,Good,I am good because we didn't do much in PE. 
11/13/2019 12:34,131,Excellent,I am excellent because I ate food in the morning and I forgot what it was.
11/13/2019 10:09,131,Excellent!,I am excellent because I ate food in the morning and I forgot what I ate.
11/13/2019 10:09,131,Excellent!,I am excellent because I ate food in the morning and I forgot what I ate.
9/26/2019 12:37,131,Excellent,"I am excellent today because in P.E. I was the first to get to the field even though I was the last out the gym. In addition, no one was close to the field when I was there and I instantly did 10 pull ups right after running."
9/26/2019 10:11,131,Excellent!,I am excellent because a deck I want for my skateboard is somehow still in stock and my parents will probably buy me it. The deck is a limited edition deck and the company that sells it never really restocks like all great fashion/skateboard companies do. My birthday might be delayed but that's alright.
10/10/2019 10:10,131,Excellent!,I am excellent because I got 4 DDR games and my shinya.co board yesterday night.
10/3/2019 10:11,131,Excellent!,I am feeling good today because I got a new highscore on Tetris The Grand Master Terror Instinct yesterday.
11/7/2019 10:11,131,Excellent!,"I am excellent because I am more pro than everyone in science, I finished first and got 100."
10/1/2019 12:54,131,Good,I am good today because I ate breakfast today.
10/2/2019 12:34,131,Option 306,"Warren said that chicken nuggets aren't allowed in these parts, I'm shaking and crying."
10/29/2019 9:10,131,Excellent!,I am excellent because I got some more full combos in Taiko no Tatsujin.
10/17/2019 10:12,131,Option 306,I am scared and mad because today we are going to have Ms. Brantley yelling at us for lunch yesterday but we didn't even do anything. The substitute chaperone was overreacting to everything unlike Mr. Allen and we also didn't do anything wrong. I have no idea why she's mad. 
10/15/2019 12:34,131,Excellent,Im getting my Macintosh Plus Floral Shoppe cassette on Thursday.
11/7/2019 12:32,131,Excellent,I am excellent because I got free art from a random person and it was epicly fresh.
1/10/2020 12:31,131,Excellent,I am excellent because Sony made a car.
1/13/2020 12:31,131,Excellent,I am excellent because I got to high rank in Monster Hunter and it's still easy for me.
2/6/2020 11:26,131,Excellent,I am excellent because someone in the world is existing.
2/24/2020 12:31,131,Excellent,I am excellent because I got the nightclub in Animal Crossing.
10/21/2019 10:17,131,Excellent!,I am excellent because I actually did an ollie yesterday and figured it out.
2/26/2020 10:12,131,Excellent!,I am excellent because Obama talked to me.
2/6/2020 9:57,131,Excellent!,"I am excellent because somewhere in the world, someone is playing Monster Hunter."
1/14/2020 10:08,131,Excellent!,I am excellent because I got more than 9 old Lego apps that are removed from all app stores through cool kid ways.
10/18/2019 10:18,131,Fair,I am fair because the presentation in the cafeteria made me fall asleep.
2/14/2020 9:39,131,Fair,"I can't seem to think of any ideas for the assignment in Digital Design, when I have an idea it's something too personal."
2/28/2020 10:09,131,Option 306,I am Option 306 because today is my last day and I don't feel much different from a normal day and do't know how I should be feeling.
11/14/2019 12:34,131,Excellent,I am excellent because I was somehow exceedingly pro at basketball today but now I'm a bit sweaty but that's the only bad part.
11/14/2019 12:34,131,Excellent,I am excellent because I was somehow exceedingly pro at basketball today but now I'm a bit sweaty but that's the only bad part.
10/30/2019 9:12,131,Excellent!,I am excellent because I made Warren sad because he sucked at Taiko no Tatsujin.
11/1/2019 9:14,131,Excellent!,"I am excellent because Cheez-It® Snap'd™ tastes like the whale rip off goldfish, breadsticks and ruffles or the deep-fried mozzarella sticks at Olive Garden."
10/31/2019 9:10,131,Excellent!,I am excellent because it is hot outside.
10/9/2019 10:10,131,Excellent!,I am excellent because I went to IKEA yesterday.
10/9/2019 12:34,131,Excellent,I am excellent because I went to IKEA yesterday.
11/11/2019 12:33,131,Fair,I am fair because my back hurts and I'm semi-tired.
10/11/2019 11:28,131,Excellent,"I am excellent because I got the PS1 disk swap trick working on my PS2 slim so now I can play any burned PS1 games on my PS2. The games I have that are burned right now are Megaman 8 (US), LSD : Dream Emulator (JPN), and the bes game of all, Pespsiman (JPN)."
10/2/2019 10:13,131,Excellent!,I am excellent because I have the chicken nugget power.
9/24/2019 12:38,131,Excellent,"I am Excellent because I bet that I was better than everybody in Stepmania/DDR on my PSP on the bus and in the gym and my opponents that replied ""bet"" died in the first 2-8 seconds of the song that they were betting that they were better than me. In conclusion, I am better than them by a whole lot."
9/24/2019 10:12,131,Excellent!,"I am excellent because I brought my PSP with the Stepmania/DDR port and played it on the bus. I bet to others on the bus and in the gym that I'm better than them and let them try on the same song and same difficulty after me and every single time, they failed in the first 2-8 seconds. So in conclusion, I am better than them."
10/30/2019 11:37,131,Excellent,I am excellent because I got rosetta stone French 1-5 and Japanese 1-3 through magical ways over the weekend.
10/29/2019 11:33,131,Excellent,"I am excellent because I've been doing better at Taiko no Tatsujin and I saw these two black kids that were previously doing gang signs fight each other, one got knocked out and is stuck in one position, he was sent a wheelchair and that's all I saw."
11/5/2019 12:36,131,Excellent,I am feeling excellent because Phineas and Mattress Ferb
10/22/2019 12:35,131,Excellent,I am excellent because we did so god in P.E. basketball (free day) that the other team just flat out gave up.
11/4/2019 10:10,131,Excellent!,I am excellent because I broke my computer.
10/1/2019 10:11,131,Good,I am good today because I had breakfast.
11/5/2019 10:10,131,Excellent!,I am excellent because the Shrek Shrine®is giving me power and hope.
9/17/2019 10:14,131,Good,I am good today because I slept well.
10/7/2019 10:11,131,Excellent!,Im excellent because I got all the Initial D episodes and the Initial D game for PSP.
9/18/2019 10:11,131,Good,I am good today because 
9/16/2019 10:12,131,Good,Today I am good because chemicals in brain are working.
9/16/2019 12:35,131,Good,I am good today because I was god at volleyball in PE.
9/17/2019 12:34,131,Good,I am good today because I slept well.
9/13/2019 12:36,131,Good,I am good because I got my hat back but I'm sweaty from PE so I cant wear it without making it smell.
9/19/2019 12:35,131,Good,I am good because my overall fitness gram score for pushups and situps are better than everyone else in my PE class.
9/20/2019 10:12,131,Option 306,I am not doing good because I dress coded and now I'm wearing baggy jeans and I feel naked. I'm crying.
9/13/2019 10:12,131,Option 306,"I feel upepic because Elizabeth stole my hat and I'm not getting it back till 6th, I'm shaking and crying right now."
11/6/2019 10:10,131,Excellent!,I am excellent because I can convert videos faster than Oliver.
9/27/2019 10:11,131,Good,I am good today because I woke up without going into a 15 year coma.
9/27/2019 12:33,131,Excellent,I am excellent today because I got Swedish fish.
1/6/2020 12:31,131,Excellent,I am excellent because it is nice to see that after an entire decade this iMac is still using dark theme.
1/7/2020 12:31,131,Excellent,I am excellent because I did something cool but I forgot what it was.
1/8/2020 12:32,131,Excellent,I am excellent because online shopping.
1/9/2020 12:33,131,Excellent,I am excellent because Charlie's Airpods Pro suck.
1/14/2020 12:32,131,Excellent,I am excellent because I unlocked a porta potty in Lego City My City 2 and flew across town peeing to put out fires.
1/16/2020 12:32,131,Excellent,I am excellent because I built the rescue helicopter and saved the man that fell in the LEGO City River.
1/17/2020 12:31,131,Excellent,I am excellent because I got another part of the Odogaron ? armor set in Monster Hunter.
1/21/2020 12:32,131,Excellent,I am excellent because I did many pro-gamer things in Monster Hunter.
1/22/2020 12:34,131,Excellent,I am excellent because I am doing the money time.
1/24/2020 12:33,131,Excellent,I am excellent because the estimated arial date for the PS3 I bought yesterday has changed from the 29th (Wednesday) to the 27th (Monday).
1/27/2020 12:33,131,Excellent,I am excellent because I found the estimated time of arrival of the PS3 bought that will come today.
1/28/2020 12:32,131,Excellent,"I am excellent because the PS3 that came yesterday was fully functional and was easy to clean, I don't have any PS3 games yet but that's okay."
1/31/2020 12:31,131,Excellent,"I am excellent because my parents didn't yell at me for falling asleep when I got home yesterday, which is very unusual."
2/3/2020 12:34,131,Excellent,I am excellent because the Kirin from MHW is an elder dragon even though it is a horse with lighting powers.
2/4/2020 12:30,131,Excellent,I am excellent because bacon is being made somewhere in the world.
2/5/2020 11:27,131,Excellent,"I am excellent because somewhere in the world, someone is making dinosaur chicken nuggets."
2/7/2020 12:32,131,Excellent,"I am excellent because in a galaxy far far away or in an alternate universe, giant dinosaur chicken nuggets have sentience and rule the world/galaxy/universe."
2/10/2020 12:33,131,Excellent,I am excellent because I ate air.
2/11/2020 12:32,131,Excellent,"I am excellent because I saw the floor, and it has colors."
2/12/2020 12:30,131,Excellent,I am excellent because I slayed to elder dragon that my Dad stopped me from hunting by interrupting me.
2/13/2020 12:32,131,Excellent,I am excellent because I know that humans have he capability to sleep.
2/18/2020 12:32,131,Excellent,I am excellent because very epic swag thing happened in Animal Crossing and something cool should happen later today in Animal Crossing too.
2/26/2020 12:30,131,Excellent,I am excellent because I got SEGA 3D Classic Collection.
2/27/2020 12:33,131,Excellent,My parents are finally finalizing the move.
9/23/2019 12:34,131,Excellent,I got an A+ Great Full Combo score in Stepmania yesterday.
10/3/2019 12:39,131,Excellent,"I am excellent because the jackhammer outside is pleasing to me and is calming to me, fast BPM is somehow calming to me, slow BPM isn't."
2/10/2020 10:07,131,Excellent!,I am excellent because a plugin on my PSP with CFW is working.
2/4/2020 10:14,131,Excellent!,I am excellent because bacon epic.
2/3/2020 10:07,131,Excellent!,"I am excellent because I got all the event items in time before the event ends in MHW, though the event will probably last a few weeks longer."
2/21/2020 10:09,131,Excellent!,I am excellent because I got to level 15 in ACPC.
2/24/2020 10:09,131,Excellent!,I am excellent because I nightclub in animal crossing.
2/12/2020 10:10,131,Excellent!,"I am excellent because I was able to slay the elder dragon that my Dad prevented me from slaying last night, I also found out how easy the next elder dragon I have to hunt is (very easy compared to the one I just slayed) but I couldn't kill it because my parents told me to get off immediately because it was 3 minutes past the time I get ready for bed."
2/7/2020 10:07,131,Excellent!,"I am excellent because somewhere in the universe or alternate universe, dinosaur chicken nuggets have sentience and rule the world or universe."
2/27/2020 10:09,131,Excellent!,I am excellent because we're finalizing the move. I'm most likely getting withdrawn on Friday.
9/23/2019 10:11,131,Excellent!,I got an A+ Great Full Combo on a song yesterday.
2/13/2020 10:08,131,Excellent!,I'm excellent because I made an epic funny on Discord.
1/7/2020 10:10,131,Excellent!,I am excellent because Wii Shop Channel Music.
1/8/2020 10:10,131,Excellent!,I am excellent because Isaiah is going in a wahbulance and minion Jesus exists thanks to Stephen.
1/6/2020 10:10,131,Excellent!,I am excellent because I memorized some more Japanese grammar.
1/9/2020 10:08,131,Excellent!,I name excellent because I realized I have around 40 USD.
1/10/2020 10:11,131,Excellent!,I am excellent because Sony made a car.
1/16/2020 10:08,131,Excellent!,I'm excellent because the man that fell into Lego City River got saved by my rescue helicopter I built because I'm cool.
1/17/2020 10:22,131,Excellent!,I am excellent because I got a new piece of Odogaron ? armor in Monster Hunter.
1/21/2020 10:10,131,Excellent!,"I am excellent because I killed a Nergigante in Monster Hunter. I also almost have the full set of the Odogaron armour, all I need is a Gen that has a 3% drop rate but I'll used some print that you get from killing a Nergigante (I didn't get it the first time I killed it saldy) to meld it with the Elder Melder so I grind over and over."
1/22/2020 10:08,131,Excellent!,I am excellent because I'm doing the money time.
1/24/2020 10:09,131,Excellent!,I am excellent because I hurt my wrist but am still good and bought a PS3 yesterday. I also got the Odogaron Coil Alpha finally.
1/27/2020 10:08,131,Excellent!,I am excellent because my PS3 is coming today.
1/28/2020 10:07,131,Excellent!,I am excellent because the PS3 was fully functional and easy to clean.
1/31/2020 10:07,131,Excellent!,I am excellent because Ally gave me a game code for Horizon Zero Dawn yesterday for free.
9/30/2019 10:11,131,Fair,"I'm fair because my body is slow today but I'm not, it's weird."
9/20/2019 12:35,131,Fair,I am fair because I did better than last year in the pacer test without overworking myself and I got dress coded and now I'm wearing baggy pants.
10/24/2019 11:28,131,Fair,I'm fair because I'm scared. In Ms. Brantley's we wrote an essay thing on DATA and I thought it was choose a prompt but we were actually supposed to write about all 3 of the things on the board but I wrong 2 1/4 pages on the topic I chose and I'm just scared.
10/23/2019 9:43,131,Good,I am good today because I'm going to forget that it is early release and be surprised that its like 3 PM when I get home.
9/25/2019 10:13,131,Good,I am good today because it is my birthday but I haven't got a list so I'm not getting anything till much later.
1/30/2020 12:29,131,Good,I haven't slept well in the last week and I laughed way too hard in health over dumb things even during my presentation.
1/30/2020 10:11,131,Good,I am good because I haven't slept well for the past week but otherwise I'm good.
9/25/2019 12:34,131,Good,I am good today because it is my birthday.
9/30/2019 12:34,131,Good,I am good today because I remembered I'm getting a jacket I can wear soon so I can finally not be cold.
10/24/2019 9:44,131,Option 306,I am feeling unepic because my parents banned me from watching JJBA.
2/11/2020 10:10,131,Option 306,"I am Option 306 because I just killed an elder dragon in Monster Hunter and I was waiting for the timer to end so I return to base so I could save and my Dad comes in and gets mad because I had them wait literally one minute for prayer and unplugged my PS4. The game doesn't have a pause function so I couldn't prevent this, If I could, I would. This is a normal thing so I'm not that mad, especially since that was my first attempt at that monster and it was easier than I expected so I wasn't mad, I was just like ""yeah ok i'll do it later then"" after he unplugged it."
2/21/2020 12:31,131,Option 306,My parents are making me get a haircut. My Mom says it has to either be really short or I have to pay for all my haircuts from now on. It's really hard for me to get money but i'll do it somehow.
2/28/2020 12:31,131,Option 306,I am unepic because Mr.Evans isn't here. Very unepic.
10/31/2019 11:43,131,Excellent,I am excellent because I got the Halloween doodle for google's frame source and the URL for the standalone (https://www.google.com/?fpdoodle=1&doodle=119277346&hl=en&gl=us&ntp=1&nord=1). The panther be vibing with that fresh music.
11/4/2019 12:34,131,Excellent,I am excellent because lunch in next period.
11/6/2019 12:33,131,Excellent,I am excellent because my bloodline consists of mostly Russian and Soviet Russian blood.
11/8/2019 10:10,131,Excellent!,I am excellent because it's Friday.
10/17/2019 12:34,131,Excellent,I am more than excellent today because I am getting my cassette today.
10/10/2019 12:35,131,Excellent,I am excellent today because I got my shinya.co skateboard deck yesterday.
2/18/2020 10:07,131,Excellent!,I am excellent because I did something epic in Animal Crossing.
10/25/2019 10:13,131,Excellent!,"I am excellent today because I am better than an asian at Taiko no Tatsujin. I got much higher scores than Brian Kim and on top of that, he missed a lot of notes and I got a FC (Full Combo)."
11/8/2019 12:34,131,Option 306,I am unepic because I learned that in girls gym they actually do exercise and stuff whereas boys gym you just do basketball and football.
10/25/2019 12:33,131,Excellent,I am excellent because I'm more pro at Baine at catching high speed basketballs.
10/16/2019 12:34,131,Excellent,I am excellent because Thursday is tomorrow.
10/22/2019 10:09,131,Excellent!,I am excellent today because I got my jacket from Vapor95 yesterday.
8/23/2019 12:37,131,Excellent,I am feeling excellent because I woke up well today.
8/27/2019 12:34,131,Excellent,I read Chinese Cinderella in under 2 hours reading at 1000 WPM.
9/3/2019 10:14,131,Excellent,I am excellent because I've been playing the Pokemon TCG Online over the weekend.
9/6/2019 12:35,131,Excellent,I got Pokemon sun and ultra sun working in the citra 3ds emulator with no audio lag and runs smoothly.
10/16/2019 10:09,131,Excellent!,I am excellent because the assessment test was easy and I feel I did well.
8/27/2019 10:13,131,Excellent!,I feel good because I read Chinese Cinderella at 1000 WPM last night and I think I did well on the test.
9/6/2019 10:10,131,Excellent!,I got Pokemon sun and ultra sun working in the citra 3ds emulator with no audio lag and runs smoothly.
1/13/2020 10:10,131,Excellent!,I am excellent because I got to high rank in Monster Hunter.
9/9/2019 10:15,131,Fair,I feel fair because Ceaser from JoJo Part 1 death came to mind.
8/29/2019 10:12,131,Fair,"I feel fair because I was installing a program in WINE on linux but I messed it up and apparently the only way to have the setup work again is by opening a programs windows that I don't have, but I decide to just split my hard drive into two partitions and dualboot windows on top of linux."
8/26/2019 10:11,131,Fair,I have to waste money on the school again for a dumb jacket rule.
8/26/2019 12:35,131,Fair,I am feeling fir because I had to goto concerts for my brother instead of doing what I wanted to do over the weekend.
8/22/2019 10:22,131,Good,I am feeling good because nothing bad has happened yet and nothing incredible has happened.
9/5/2019 10:11,131,Good,I am feeling good today because good is good.
9/19/2019 10:16,131,Good,I am good today because I wasn't cold like yesterday.
9/10/2019 10:17,131,Good,I feel good today because I missed the bus but got to school on time anyway.
8/22/2019 12:48,131,Good,I am good because nothing horrible or astounding has happened today.
8/29/2019 12:33,131,Good,"I got into a tie in PE and had to do a suicides race, I was winning and forgot to run back and thought I finished. Im shaking and crying. I demand a rematch."
9/4/2019 12:35,131,Good,I am good today because I'm thinking which doesn't make sense but it does.
9/5/2019 12:34,131,Good,I am good because I am not a bad person.
9/9/2019 12:35,131,Good,I am feeling good today because I woke up and ate more breakfast than usual.
9/10/2019 12:36,131,Good,I am feeling good today because I missed the bus but still made it to school n time.
9/12/2019 12:34,131,Good,I feel good today because I finally learned how to throw a football and catch one.
9/12/2019 10:11,131,Option 306,I am doing feeling number because I don't know how I feel and why today.
9/4/2019 10:12,131,Option 306,"I am feeling unepic because yesterday I found out the school blocked the Pokemon TCG Online servers but they allow Pokemon go and pokemon.com, I'm shaking and crying."
8/28/2019 10:15,131,Option 306,"I feel like a number, being number 306 is fun and enjoyable."
8/28/2019 12:35,131,Option 306,I am feeling Option 306 because that is the best feeling in eternity.
9/18/2019 12:34,131,Option 306,I am not good because for some reason every room is really cold and the school has the jacket rule so now I can't stay warm.
10/28/2019 9:11,131,Excellent!,"I am excellent because I got more than 5 FC's on Taiko no Tatsujin Portable DX and I have hit the drum in-game more than 40,000 times and today is my 4th day playing."
10/28/2019 11:35,131,Good,I am good today because yesterday I got more than 5 FC's (full combos) in Taiko no Tatsujin Portable DX. I am not excellent because my younger brother threw up 7 times and had a seizure yesterday and is now in the hospital. I'm still good though because I don't focus on negative things anymore.
10/7/2019 12:33,131,Excellent,I am doing excellent because I did pro drifting on the bus.
10/18/2019 12:35,131,Excellent,I am excellent because I improved on a bullet hell game I'm playing.
9/11/2019 12:37,131,Good,I am good because we got groceries last night so I finally have food.
10/15/2019 10:13,131,Excellent!,I bought something on eBay on the 8th but the status said it wast shipped. I searched up what to do if something wasn't shipped and it said that some sellers don't mark as shipped but still ship the item. I decided to message the seller about it because I am moving soon and surprisingly they responded in less than 5 minutes and its coming on Thursday.
10/23/2019 11:30,131,Excellent,I am excellent because I was somehow pro at basketball (I'm usually bad at shooting).
8/23/2019 10:13,131,Excellent!,I got a ton of music yesterday and woke up well today.
2/14/2020 11:27,131,Fair,"I am Fair because I can't seem to think of anything for his project, when I do come up with an idea it's something too personal and I'm not willing to make something like that."
1/10/2020 9:15,132,Excellent,I'm just feeling happy which is pretty epic so I'm having an epic day.
1/24/2020 9:12,132,Excellent,We have a concert tonight so that's going to be epic.
1/28/2020 9:11,132,Excellent,Today they release a new character for my favorite video game.
2/14/2020 9:02,132,Excellent,I don't know why but I'm feeling good today.
2/26/2020 9:12,132,Excellent,I created code that played the great locomotive chase which is very epic.
2/28/2020 9:17,132,Excellent,Today is concert day for band which is very epic.
9/5/2019 9:20,132,Excellent, The Nintendo Direct for yesterday was great and I'm excited for the stuff even if I can't afford the new games.
9/11/2019 9:16,132,Excellent,I made good progress in my Minecraft world so I'm happy about that.
9/11/2019 9:20,132,Excellent,Our first football game is today and I'm excited to get on the field and play the game.
10/1/2019 9:15,132,Excellent,I had another good morning and todayI actually got sleep so today is going better than good.
10/10/2019 9:16,132,Excellent,"Driscoll was really bad so it was fun game, and then I got good sleep for once because I was exhausted after the day."
10/11/2019 9:05,132,Excellent,"It's my dad's birthday on an early release day which is quite convenient for me, but I have a really bad cough."
10/16/2019 9:15,132,Excellent,I am excited for the game today so I'm doing quite well.
10/21/2019 9:17,132,Excellent,"I have my little sister's concert today and I hope that she does ok, it should be fun though."
10/22/2019 9:16,132,Excellent,I got all A's during these nine weeks for the first time since sixth grade.
10/23/2019 9:08,132,Excellent,"It's game day which means that we get to go outside and win, plus it feels good outside today."
10/24/2019 9:05,132,Excellent,We won at Eisenhower (both teams) and it was pretty epic sauce.
1/6/2020 9:12,132,Fair,I am running on 2 hours of sleep and I do not think this is going to work out in my favor.
1/13/2020 9:16,132,Fair,"I don't know, I just kinda feels bad man."
1/17/2020 9:21,132,Fair,I lost a couple of my games and I feel bad because my friends are giving me money to buy them back but it feels wrong because I was the one that lost them.
1/27/2020 9:16,132,Fair,I spent 2 hours on some code last night but then I lost all of my progress.
1/30/2020 9:16,132,Fair,My phone hit the dash so I do not know what to do.
2/3/2020 9:15,132,Fair,"I've felt like throwing up since last night, it's getting better butit still isn't very cool."
2/7/2020 9:12,132,Fair,I fell asleep at 6pm last night so at least i'm not tired.
2/10/2020 9:13,132,Fair,I don't really have a reason I just feel sad today.
2/12/2020 9:13,132,Fair,"I don't have a reason to be, I'm just kinda down today."
2/21/2020 9:14,132,Fair,I'm just feeling down today.
3/4/2020 9:13,132,Fair,"I'm about to have a bad time, I can't make up a grade in science and my grade is about to drop from an 94 to a 91 which is not epic."
8/26/2019 9:21,132,Fair,"My favorite esports player got second in a tournament last night, he has gotten first 5 times in a row so I'm kind of disappointed."
9/4/2019 9:14,132,Fair,I don't know if I will finish the drawing in time.
9/12/2019 9:18,132,Fair,We got demolished in the game yesterday and I'm not happy with that score.
9/20/2019 9:16,132,Fair,"I just realized that everyone who went to Area 51 today is going to die, this is a sad day."
9/24/2019 9:20,132,Fair,"I feel fair because I am really tired, I got too much sleep and now I can't wake my brain up."
9/26/2019 9:15,132,Fair,I am failing science because of a paper I never received (it was handed out the day I was absent).
10/2/2019 9:27,132,Fair,I'm feeling a lot better after I ate some food but besides some goldfish I haven't eaten in 15 or so hours and now my stomach just feels like acid. 
10/3/2019 9:18,132,Fair,"The games yesterday did not go well, we lost to what was one of the worst teams in the district last year. B team may have tied but we didn't win and that's what we were trying to do so it's a failure."
1/7/2020 9:14,132,Good,Nothing special has happened yet so I will leave it in the middle.
1/8/2020 9:13,132,Good,"I have no feelings for today, but I suppose that apathy is better than sadness."
1/9/2020 9:15,132,Good,I haven't had anything neat happen today so I'm still leaving it in the middle.
1/14/2020 9:19,132,Good,I am doing great but I'm pretty nervous for that spelling bee later.
1/16/2020 9:16,132,Good,Nothing really cool is happening today so I'm leaving it in the middle.
1/21/2020 9:17,132,Good,Nothing really cool is going to happen but nothing bad has happened so middle time.
1/22/2020 9:16,132,Good,I do not have anything cool happening today so I am in the middle.
1/31/2020 9:16,132,Good,"I found my phone, so that's pretty cool but I forgot a couple other things this morning so that's no good."
2/4/2020 9:12,132,Good,I'm pretty tired right now but besides that I'm doing ok.
2/5/2020 9:01,132,Good,"It is a day in the school year, nothing more I can really say."
2/6/2020 9:04,132,Good,I may be running on 2 1/2 hours of sleep but I don't feel tired.
2/11/2020 9:11,132,Good,Nothing special about today so it's in the middle.
2/13/2020 9:15,132,Good,Nothing really interesting has happened today so I'm going to leave it in the middle.
2/18/2020 9:14,132,Good,I don't have anything to say about how today is going. 
2/24/2020 9:13,132,Good,"I am having a day, nothing else I can say."
2/27/2020 9:16,132,Good,"Nothing that special is happening today, NEISD released something about coronavirus which is a bit of an uh oh but that probably won't get too bad."
3/2/2020 9:13,132,Good,I don't have anything to say about today.
8/23/2019 9:22,132,Good,"I don't exactly know, it just seems like it's going to be another average day."
8/27/2019 9:18,132,Good,Today so far is just another day of the year. Nothing special so far so just average.
8/29/2019 9:17,132,Good,"It's just another day so far, nothing special yet and it will probably will stay that way,"
9/3/2019 9:18,132,Good,The weekend is over which is pretty sad but I wouldn't opt for the lowest option.
9/13/2019 9:20,132,Good,"Once again the week keeps going, nothing special, just another day. On such an average day I can't really say it's great but I can't say it's bad."
9/18/2019 10:01,132,Good,"I did not see this check until now so I'm not very happy about having to rush through it. Besides that, I am very excited about the game today."
9/19/2019 9:16,132,Good,B Team won the game so I won but A team lost and they are the team that count for district.
9/23/2019 9:17,132,Good,"Today is just another day, nothing new or special, I know I say this a lot but it is just another day."
9/25/2019 9:20,132,Good,"I am excited for the game today, however, I am really tired."
9/27/2019 9:14,132,Good,"Today is going great, but I'm hungry so I can't put it on excellent until my stomach stops hurting."
9/30/2019 9:22,132,Good,"Today I am really tired but I still had a an excellent morning, if I got more sleep I would be excellent."
10/7/2019 9:20,132,Good,"It is just another school day, nothing bad so it can't be low but nothing great so it can't be at the top."
10/9/2019 9:16,132,Good,"I'm excited for the game tonight, but I'm really tired and I doubt I'll get much playing time since we play with A team "
10/15/2019 9:16,132,Good,"Today is just another day, nothing special about anything yet so I leave it in the middle."
10/17/2019 9:19,132,Good,"I'm feeling like today is a normal day, nothing exciting yet so just in the middle."
10/25/2019 9:21,132,Good,"I don't have anything to say here, today is just another day in the year."
8/28/2019 9:15,132,Option 306,Option 306 is new so why not give it a try? 
9/6/2019 9:17,132,Option 306,Mrs. Brantley says it means something so I'm picking it until they release the new to the public.
9/9/2019 9:19,132,Option 306,I'm feeling option 306 because we have a test today and I'm not excited for that.
9/17/2019 9:23,132,Option 306,"I don't understand it so I will keep choosing it until we get told what it means, day one."
10/28/2019 8:19,132,Excellent,I don't really have a reason I'm just feeling good today.
10/29/2019 8:15,132,Excellent,We have the concert tonight and I am excited to play the final countdown because it is very loud.
10/30/2019 8:19,132,Excellent,We have that halloween cereal and it is pretty epic.
10/31/2019 8:18,132,Fair,"Nathan went out with a concussion and it's kinda my fault for not getting the tackles myself, the receiver had been holding me from the back."
11/1/2019 8:23,132,Excellent,"The band is going to go watch a Roosevelt football game to see the marching band, and that lasts until 9, so it should be fun."
11/4/2019 9:18,132,Good,Nothing epic has happened yet today but nothing bad has happened either.
11/5/2019 9:16,132,Excellent,"Planet Zoo launches today and I'm really excited to get home and watch the gameplay, I can't play it yet because I don't have a pc but it looks really good."
11/6/2019 9:17,132,Excellent,I have a bunch of stuff to do when I get home but it's all fun stuff so it should be cool.
11/7/2019 9:18,132,Excellent,"Today is my little sister's birthday, and also Stephen gave me a copy of epic song."
11/8/2019 9:14,132,Fair,My throat is doing a tad bit less than epic today.
11/13/2019 9:20,132,Excellent,Tennis starts today so that's going to be fun.
11/14/2019 9:20,132,Good,"Today seems very average, nothing special. "
11/14/2019 9:20,132,Good,"Today seems very average, nothing special. "
8/22/2019 9:36,132,Good,"I had a good breakfast and am in a good mood, however I still have to go to school."
8/27/2019 12:37,133,Good,I feel this way because nothing great or bad has happened today
2/21/2020 12:33,133,Good,I don't Know.
10/23/2019 11:29,133,Good,I am having a good day.
10/28/2019 11:35,133,Good,"im having a good day, but im tired"
11/1/2019 11:38,133,Excellent,"It's cold, I look AMAZING, and I feel MANLY."
2/5/2020 11:28,133,Excellent,I am having a good day.
1/6/2020 12:34,133,Excellent,I am glad to be back from break.
1/7/2020 12:33,133,Excellent,I got new shoes and they make me look taller.
1/8/2020 12:34,133,Excellent,I am officially permanently singing the guy's part in choir and i'm exited.
1/10/2020 12:36,133,Excellent,I AM A MANLY MAN!!!!!!
1/13/2020 12:35,133,Excellent,My wig should be coming in today so I can cosplay.
1/16/2020 12:33,133,Excellent,I listened to the entire first season of The Two Princes podcast and I love it.
1/21/2020 12:34,133,Excellent,"I was dared to talk in a Scottish accent for the rest of the day, i haven't backed out and i dont plan to."
1/22/2020 12:35,133,Excellent,I am having a good day.
1/24/2020 12:33,133,Excellent,IT'S THE YEAR O' THE RAT!!!!!
1/28/2020 12:32,133,Excellent,I am having a good day.
